date,location,location_name,value,weekly_rate,year,month,week_of_year,day_of_year,week_sin,week_cos,month_sin,month_cos,day_sin,day_cos,value_lag_1,value_lag_2,value_lag_3,value_lag_4,value_lag_8,value_lag_12,value_lag_52,value_rolling_mean_4,value_rolling_std_4,value_rolling_min_4,value_rolling_max_4,value_rolling_mean_8,value_rolling_std_8,value_rolling_min_8,value_rolling_max_8,value_trend_4w,yoy_ratio,yoy_pct_change,yoy_diff,season_severity_ratio,recent_severity_ratio,wow_change,wow_pct_change,acceleration,momentum_4w,momentum_4w_pct,is_flu_season,season_phase,season_phase_sin,season_phase_cos,rate_lag_1,rate_lag_4,rate_rolling_mean_4,rate_trend_4w,us_total_lag_1,us_total_lag_2,us_total_lag_3,us_total_lag_4,us_total_rolling_mean_4,us_total_rolling_std_4,us_total_rolling_mean_8,us_total_rolling_std_8,recent_vs_historical,seasonal_deviation
2022-08-27,04,Arizona,16.0,0.211015427337893,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,14.0,8.0,5.0,15.0,16.0,209.0,0.0,10.75,5.123475382979798,5.0,16.0,11.75,3.9188190640985305,5.0,16.0,5.25,0.0,0.0,0.0,0.0,4.235294117647059,2.0,0.1428571428571428,-4.0,1.0,0.0625,0,0,0.0,1.0,0.184638498920656,0.197826963129274,0.1417759902426466,0.0692394370952463,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9148936162426436,0.0
2022-08-27,05,Arkansas,3.0,0.0971391232999844,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,3.0,7.0,3.0,1.0,8.0,17.0,0.0,4.0,1.999999999999992,3.0,7.0,6.375,5.829420456369855,1.0,19.0,-1.0,0.0,0.0,0.0,0.0,1.1730769230769231,0.0,0.0,4.0,2.0,1.0,0,0,0.0,1.0,0.0971391232999844,0.0323797077666615,0.1295188310666458,-0.0323797077666613,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.62745097940792,0.0
2022-08-27,06,California,29.0,0.0735457040774981,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,35.0,39.0,38.0,47.0,193.0,432.0,0.0,35.25,4.500000000000083,29.0,39.0,57.875,32.05101959599499,29.0,115.0,-6.25,0.0,0.0,0.0,0.0,3.631578947368421,-6.0,-0.1714285714285713,-2.0,-18.0,-0.375,0,0,0.0,1.0,0.0887620566452563,0.119194761780773,0.0893960713355796,-0.0158503672580815,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.609071274192817,0.0
2022-08-27,08,Colorado,1.0,0.0167855841374887,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,10.0,10.0,12.0,8.0,13.0,75.0,0.0,8.25,4.924428900897996,1.0,12.0,8.75,3.370036032024505,1.0,12.0,-7.25,0.0,0.0,0.0,0.0,0.5612244897959183,-9.0,-0.9,-9.0,-7.0,-0.7777777777777778,0,0,0.0,1.0,0.167855841374887,0.13428467309991,0.1384810691342816,-0.1216954849967929,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9428571417795918,0.0
2022-08-27,09,Connecticut,8.0,0.217682987720775,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,2.0,1.0,3.0,3.0,8.0,20.0,0.0,3.5,3.1091263510295852,1.0,8.0,3.875,2.2951812875799704,1.0,8.0,4.5,0.0,0.0,0.0,0.0,0.15625,6.0,3.0,5.0,5.0,1.25,0,0,0.0,1.0,0.0544207469301937,0.0816311203952905,0.095236307127839,0.122446680592936,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9032258041207076,0.0
2022-08-27,10,Delaware,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3535533905932793,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.0,0.0
2022-08-27,11,District of Columbia,1.0,0.142399430402278,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.75,0.957427107756338,0.0,2.0,0.75,0.8864052604279189,0.0,2.0,0.25,0.0,0.0,0.0,0.0,2.0,1.0,10.0,1.0,1.0,1.0,0,0,0.0,1.0,0.0,0.0,0.1067995728017087,0.0355998576005692,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9999999866666668,0.0
2022-08-27,12,Florida,65.0,0.278108001316948,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,60.0,74.0,69.0,74.0,208.0,665.0,0.0,67.0,5.944184833376236,60.0,74.0,89.5,35.201461008640585,60.0,161.0,-2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0833333333333332,19.0,-9.0,-0.12,0,0,0.0,1.0,0.256715078138722,0.316615263037757,0.2866651705882392,-0.0085571692712912,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.7486033518716645,0.0
2022-08-27,13,Georgia,26.0,0.23253987745864,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,13.0,19.0,33.0,39.0,35.0,66.0,0.0,22.75,8.65544144839919,13.0,33.0,26.625,7.945124291035355,13.0,39.0,3.25,0.0,0.0,0.0,0.0,0.3198198198198198,13.0,1.0,19.0,-13.0,-0.325,0,0,0.0,1.0,0.11626993872932,0.348809816187959,0.2034723927763097,0.0290674846823302,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8544600935757896,0.0
2022-08-27,15,Hawaii,1.0,0.0691493113420083,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,1.0,1.0,3.0,2.0,3.0,4.0,0.0,1.5,0.9999999999999992,1.0,3.0,1.5,1.0690449676496987,0.0,3.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,0,0,0.0,1.0,0.0691493113420083,0.138298622684017,0.1037239670130124,-0.0345746556710041,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9999999933333334,0.0
2022-08-27,16,Idaho,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,1.0,0.0,2.0,1.0,3.0,10.0,0.0,0.75,0.9574271077563395,0.0,2.0,1.375,1.5059406173077206,0.0,4.0,-0.75,0.0,0.0,0.0,0.0,0.2,-1.0,-1.0,-2.0,-1.0,-0.5,0,0,0.0,1.0,0.0499595577380111,0.0499595577380111,0.0374696683035083,-0.0374696683035083,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.5454545414876033,0.0
2022-08-27,17,Illinois,16.0,0.125883564940735,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,12.0,11.0,13.0,9.0,7.0,41.0,0.0,13.0,2.1602468994693265,11.0,16.0,10.75,3.4537764010675724,4.0,16.0,3.0,0.0,0.0,0.0,0.0,6.666666666666667,4.0,0.3333333333333332,3.0,7.0,0.7,0,0,0.0,1.0,0.0944126737055511,0.0708095052791633,0.102280396514347,0.0236031684263879,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.209302324456463,0.0
2022-08-27,18,Indiana,15.0,0.216629177783956,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,11.0,4.0,10.0,10.0,12.0,27.0,0.0,10.0,4.546060565661974,4.0,15.0,9.25,3.195979617313736,4.0,15.0,5.0,0.0,0.0,0.0,0.0,3.342857142857143,4.0,0.3636363636363635,-3.0,5.0,0.4545454545454545,0,0,0.0,1.0,0.158861397041568,0.14441945185597,0.1444194518559705,0.0722097259279854,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.0810810799123447,0.0
2022-08-27,19,Iowa,1.0,0.030850029369228,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,4.0,1.0,1.0,0.0,3.0,6.0,0.0,1.75,1.4999999999999958,1.0,4.0,1.25,1.4880476182856666,0.0,4.0,-0.75,0.0,0.0,0.0,0.0,2.3181818181818183,-3.0,-0.75,-6.0,1.0,1.0,0,0,0.0,1.0,0.123400117476912,0.0,0.053987551396149,-0.0231375220269209,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.3999999888,0.0
2022-08-27,20,Kansas,1.0,0.0336631650242408,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,2.0,1.0,2.0,3.0,4.0,2.0,0.0,1.5,0.5773502691896186,1.0,2.0,1.75,1.0350983390136173,0.0,3.0,-0.5,0.0,0.0,0.0,0.0,5.090909090909091,-1.0,-0.5,-2.0,-2.0,-0.5,0,0,0.0,1.0,0.0673263300484817,0.100989495072723,0.0504947475363612,-0.0168315825121204,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8571428522448981,0.0
2022-08-27,21,Kentucky,4.0,0.0871768897552335,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,3.0,4.0,1.0,6.0,1.0,22.0,0.0,3.0,1.414213562373232,1.0,4.0,3.5,1.927248223318855,1.0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.3333333333333332,2.0,-2.0,-0.2857142857142857,0,0,0.0,1.0,0.0653826673164251,0.13076533463285,0.0653826673164251,0.0217942224388083,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8571428546938775,0.0
2022-08-27,22,Louisiana,11.0,0.239247978354583,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,8.0,13.0,6.0,4.0,7.0,19.0,0.0,9.5,3.109126351029568,6.0,13.0,8.125,5.591766907056916,1.0,18.0,1.5,0.0,0.0,0.0,0.0,10.0,3.0,0.375,8.0,7.0,1.4,0,0,0.0,1.0,0.173998529712424,0.086999264856212,0.2066232540335035,0.0326247243210794,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.1692307677917158,0.0
2022-08-27,23,Maine,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,2.0,0.0,0.0,2.0,12.0,0.0,0.5,1.0000000000000175,0.0,2.0,0.5,0.7559289460184591,0.0,2.0,-0.5,0.0,0.0,0.0,0.0,0.3170731707317073,0.0,-1.0,2.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0355868846671772,-0.0355868846671772,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9999999800000005,0.0
2022-08-27,24,Maryland,4.0,0.0638649129361574,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,6.0,5.0,2.0,3.0,13.0,17.0,0.0,4.25,1.7078251276599203,2.0,6.0,5.25,3.195979617313865,2.0,12.0,-0.25,0.0,0.0,0.0,0.0,10.0,-2.0,-0.3333333333333333,-3.0,1.0,0.25,0,0,0.0,1.0,0.0957973694042362,0.0478986847021181,0.0678564699946672,-0.0039915570585098,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8095238079818594,0.0
2022-08-27,25,Massachusetts,3.0,0.0420393513552296,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,2.0,3.0,5.0,3.0,6.0,39.0,0.0,3.25,1.2583057392119117,2.0,5.0,3.875,1.5526475085194158,2.0,6.0,-0.25,0.0,0.0,0.0,0.0,6.625,1.0,0.5,2.0,0.0,0.0,0,0,0.0,1.0,0.0280262342368197,0.0420393513552296,0.045542630634832,-0.0035032792796024,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8387096752549428,0.0
2022-08-27,26,Michigan,2.0,0.0197229730922437,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,2.0,3.0,1.0,4.0,11.0,70.0,0.0,2.0,0.816496580927519,1.0,3.0,4.125,2.748376143938858,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.411764705882353,0.0,0.0,1.0,-2.0,-0.4,0,0,0.0,1.0,0.0197229730922437,0.0394459461844873,0.0197229730922436,2.4286128663675305e-17,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.4848484836730946,0.0
2022-08-27,27,Minnesota,1.0,0.0172617630715995,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,5.0,2.0,3.0,1.0,6.0,0.0,2.0,2.160246899469283,0.0,5.0,2.25,1.48804761828569,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,1.9428571428571428,1.0,10.0,6.0,-2.0,-0.5,0,0,0.0,1.0,0.0,0.0517852892147986,0.034523526143199,-0.0172617630715995,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8888888849382717,0.0
2022-08-27,28,Mississippi,13.0,0.44171937568063,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,13.0,14.0,19.0,18.0,17.0,23.0,0.0,14.75,2.872281323269018,13.0,19.0,17.625,3.852179346069649,13.0,23.0,-1.75,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1.0,-5.0,-0.2631578947368421,0,0,0.0,1.0,0.44171937568063,0.611611443250103,0.5011815993299458,-0.0594622236493157,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8368794321492882,0.0
2022-08-27,29,Missouri,2.0,0.0320232309326478,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,15.0,12.0,23.0,12.0,11.0,28.0,0.0,13.0,8.679477710861027,2.0,23.0,14.375,7.150174823037543,2.0,25.0,-11.0,0.0,0.0,0.0,0.0,4.774193548387097,-13.0,-0.8666666666666667,-16.0,-10.0,-0.7692307692307693,0,0,0.0,1.0,0.240174231994858,0.192139385595887,0.2081510010622104,-0.1761277701295626,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.904347825457845,0.0
2022-08-27,30,Montana,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,1.0,0.0,0.0,0.0,4.0,23.0,0.0,0.25,0.4999999999999871,0.0,1.0,0.625,0.9161253813129328,0.0,2.0,-0.25,0.0,0.0,0.0,0.0,1.16,-1.0,-1.0,-2.0,0.0,0.0,0,0,0.0,1.0,0.0879327279458123,0.0,0.021983181986453,-0.021983181986453,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.3999999936,0.0
2022-08-27,31,Nebraska,9.0,0.448773725794267,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,6.0,0.0,3.0,3.0,9.0,6.0,0.0,4.5,3.872983346207408,0.0,9.0,4.25,3.0589447293376937,0.0,9.0,4.5,0.0,0.0,0.0,0.0,10.0,3.0,0.5,-3.0,6.0,1.5,0,0,0.0,1.0,0.299182483862845,0.149591241931422,0.2243868628971335,0.2243868628971335,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.0588235269204151,0.0
2022-08-27,32,Nevada,5.0,0.153023733675046,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,1.0,0.0,1.0,5.0,24.0,71.0,0.0,1.75,2.217355782608341,0.0,5.0,6.75,7.814821083775866,0.0,20.0,3.25,0.0,0.0,0.0,0.0,3.5,4.0,4.0,3.0,0.0,0.0,0,0,0.0,1.0,0.0306047467350091,0.153023733675046,0.053558306786266,0.0994654268887799,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.2592592588751715,0.0
2022-08-27,33,New Hampshire,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.375,0.5175491695067662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3076923076923077,0.0,-1.0,0.0,-1.0,-0.5,0,0,0.0,1.0,0.0,0.0709707089689943,0.0,0.0,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.0,0.0
2022-08-27,34,New Jersey,12.0,0.126304475251743,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,7.0,9.0,16.0,9.0,11.0,52.0,0.0,11.0,3.9157800414902337,7.0,16.0,11.625,3.925648263117035,7.0,17.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,0.7142857142857142,7.0,3.0,0.3,0,0,0.0,1.0,0.0736776105635169,0.0947283564388074,0.1157791023140978,0.0105253729376451,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.946236558325818,0.0
2022-08-27,35,New Mexico,6.0,0.281656289197167,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,6.0,10.0,1.0,1.0,12.0,53.0,0.0,5.75,3.685557397915994,1.0,10.0,4.125,3.356762896431184,0.0,10.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,4.0,5.0,2.5,0,0,0.0,1.0,0.281656289197167,0.0469427148661945,0.2699206104806184,0.0117356787165486,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.393939390560147,0.0
2022-08-27,36,New York,24.0,0.120801834255051,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,16.0,11.0,11.0,17.0,45.0,124.0,0.0,15.5,6.137317546507361,11.0,24.0,20.375,11.224176711774527,10.0,38.0,8.5,0.0,0.0,0.0,0.0,7.0,8.0,0.5,3.0,7.0,0.3888888888888889,0,0,0.0,1.0,0.0805345561700342,0.0855679659306614,0.0780178512897205,0.0427839829653304,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.7607361959456509,0.0
2022-08-27,37,North Carolina,11.0,0.0995833432916677,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,12.0,9.0,1.0,11.0,38.0,22.0,0.0,8.25,4.991659710623975,1.0,12.0,17.25,14.33028760552777,1.0,41.0,2.75,0.0,0.0,0.0,0.0,1.8771929824561404,-1.0,-0.0833333333333333,-4.0,0.0,0.0,0,0,0.0,1.0,0.108636374500001,0.0995833432916677,0.0746875074687507,0.0248958358229169,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.4782608692879647,0.0
2022-08-27,38,North Dakota,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,1.414213562373095,0.0,3.0,0.875,1.1259916264596035,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.8048780487804879,0.0,-1.0,3.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.12553856042422,-0.12553856042422,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.1428571297959185,0.0
2022-08-27,39,Ohio,10.0,0.0841516803744144,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,10.0,1.0,4.0,7.0,11.0,37.0,0.0,6.25,4.500000000000022,1.0,10.0,6.75,3.453776401067675,1.0,11.0,3.75,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-9.0,3.0,0.375,0,0,0.0,1.0,0.0841516803744144,0.0589061762620901,0.052594800234009,0.0315568801404054,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.925925924554184,0.0
2022-08-27,40,Oklahoma,8.0,0.19534144830545,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,4.0,11.0,22.0,6.0,25.0,33.0,0.0,11.25,7.719024117939626,4.0,22.0,13.25,9.207915849187264,4.0,26.0,-3.25,0.0,0.0,0.0,0.0,8.681818181818182,4.0,1.0,11.0,2.0,0.2857142857142857,0,0,0.0,1.0,0.0976707241527248,0.146506086229087,0.2746989116795384,-0.0793574633740884,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.8490566031327874,0.0
2022-08-27,41,Oregon,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,2.0,1.0,1.0,3.0,28.0,0.0,0.75,0.95742710775633,0.0,2.0,1.5,2.32992949004287,0.0,7.0,-0.75,0.0,0.0,0.0,0.0,0.4210526315789473,0.0,-1.0,2.0,-1.0,-0.5,0,0,0.0,1.0,0.0,0.0234062069984091,0.0175546552488068,-0.0175546552488068,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.4999999966666667,0.0
2022-08-27,42,Pennsylvania,23.0,0.175857771128145,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,38.0,27.0,23.0,26.0,35.0,64.0,0.0,27.75,7.088723439378924,23.0,38.0,27.25,5.54848756741086,21.0,38.0,-4.75,0.0,0.0,0.0,0.0,10.0,-15.0,-0.3947368421052631,-26.0,-3.0,-0.1111111111111111,0,0,0.0,1.0,0.290547621863892,0.198795741275295,0.2121762238611315,-0.0363184527329865,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.0183486234795052,0.0
2022-08-27,44,Rhode Island,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.25,3.150963571444682,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,-1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.0,0.0
2022-08-27,45,South Carolina,3.0,0.0547562062053018,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,3.0,6.0,6.0,15.0,11.0,27.0,0.0,4.5,1.7320508075688827,3.0,6.0,8.875,7.93612895920567,3.0,26.0,-1.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,-12.0,-0.75,0,0,0.0,1.0,0.0547562062053018,0.273781031026509,0.0821343093079529,-0.0273781031026511,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.5070422529498115,0.0
2022-08-27,46,South Dakota,7.0,0.757027649894178,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,7.0,7.0,5.0,8.0,1.0,1.0,0.0,6.5,1.0,5.0,7.0,5.0,3.207134902949091,0.0,8.0,0.5,0.0,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0,-1.0,-0.1111111111111111,0,0,0.0,1.0,0.757027649894178,0.865174457021918,0.7029542463303083,0.0540734035638696,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.2999999974,0.0
2022-08-27,47,Tennessee,15.0,0.207533464771194,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,13.0,16.0,17.0,14.0,35.0,20.0,0.0,15.25,1.707825127659934,13.0,17.0,12.75,3.4948942350643035,7.0,17.0,-0.25,0.0,0.0,0.0,0.0,10.0,2.0,0.1538461538461537,5.0,1.0,0.0666666666666666,0,0,0.0,1.0,0.179862336135035,0.193697900453115,0.2109923558507142,-0.0034588910795202,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.1960784304344485,0.0
2022-08-27,48,Texas,71.0,0.22690352966337,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,89.0,64.0,60.0,62.0,80.0,88.0,0.0,71.0,12.832251036613435,60.0,89.0,70.75,12.209481093454746,56.0,89.0,0.0,0.0,0.0,0.0,0.0,9.844444444444443,-18.0,-0.202247191011236,-43.0,9.0,0.1428571428571428,0,0,0.0,1.0,0.284428368169577,0.198141110410267,0.2269035296633702,-2.498001805406602e-16,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,1.0035335687627516,0.0
2022-08-27,49,Utah,0.0,0.0,2022,8,34,239,-0.8229838658936564,-0.5680647467311559,-0.8660254037844384,-0.5000000000000004,-0.8263541987239095,-0.5631507242749187,1.0,0.0,0.0,1.0,5.0,5.0,0.0,0.25,0.4999999999999941,0.0,1.0,0.25,0.4629100498862784,0.0,1.0,-0.25,0.0,0.0,0.0,0.0,0.0288184438040345,-1.0,-1.0,-2.0,-1.0,-0.5,0,0,0.0,1.0,0.0285419651085893,0.0285419651085893,0.0071354912771473,-0.0071354912771473,483.0,489.0,486.0,522.0,485.0,3.1622776601580256,578.875,128.00941650630503,0.9999999600000016,0.0
