location,cutoff_date,forecast_date,forecast_week,forecast,raw_model_output,target_mode,reference_date,target_end_date,horizon
27,2024-11-30,2024-12-14,2,40.61740493774414,3.7285185,log,2024-11-30,2024-12-14,2
27,2024-11-30,2024-12-21,3,47.90852355957031,3.8899517,log,2024-11-30,2024-12-21,3
27,2024-11-30,2024-12-28,4,57.499786376953125,4.069023,log,2024-11-30,2024-12-28,4
28,2024-11-30,2024-12-07,1,37.34605026245117,3.6466515,log,2024-11-30,2024-12-07,1
28,2024-11-30,2024-12-14,2,46.10870361328125,3.8524578,log,2024-11-30,2024-12-14,2
28,2024-11-30,2024-12-21,3,67.13973236083984,4.2215605,log,2024-11-30,2024-12-21,3
28,2024-11-30,2024-12-28,4,97.680419921875,4.5918865,log,2024-11-30,2024-12-28,4
29,2024-11-30,2024-12-07,1,53.60361862182617,4.0001,log,2024-11-30,2024-12-07,1
29,2024-11-30,2024-12-14,2,71.89771270751953,4.2890573,log,2024-11-30,2024-12-14,2
29,2024-11-30,2024-12-21,3,106.48107147216797,4.6773148,log,2024-11-30,2024-12-21,3
29,2024-11-30,2024-12-28,4,129.49252319335938,4.871316,log,2024-11-30,2024-12-28,4
30,2024-11-30,2024-12-07,1,3.6080048084259033,1.527795,log,2024-11-30,2024-12-07,1
30,2024-11-30,2024-12-14,2,5.96282958984375,1.940586,log,2024-11-30,2024-12-14,2
30,2024-11-30,2024-12-21,3,12.563207626342773,2.6073608,log,2024-11-30,2024-12-21,3
30,2024-11-30,2024-12-28,4,21.04285430908203,3.0929885,log,2024-11-30,2024-12-28,4
31,2024-11-30,2024-12-07,1,16.74519157409668,2.8761146,log,2024-11-30,2024-12-07,1
31,2024-11-30,2024-12-14,2,31.582353591918945,3.4837708,log,2024-11-30,2024-12-14,2
31,2024-11-30,2024-12-21,3,41.18367385864258,3.7420332,log,2024-11-30,2024-12-21,3
31,2024-11-30,2024-12-28,4,52.85679626464844,3.9863286,log,2024-11-30,2024-12-28,4
32,2024-11-30,2024-12-07,1,92.57069396972656,4.5387173,log,2024-11-30,2024-12-07,1
32,2024-11-30,2024-12-14,2,135.7892303466797,4.9184413,log,2024-11-30,2024-12-14,2
32,2024-11-30,2024-12-21,3,155.7327423095703,5.054542,log,2024-11-30,2024-12-21,3
32,2024-11-30,2024-12-28,4,144.68048095703125,4.9814157,log,2024-11-30,2024-12-28,4
33,2024-11-30,2024-12-07,1,20.271745681762695,3.0573797,log,2024-11-30,2024-12-07,1
33,2024-11-30,2024-12-14,2,30.10499382019043,3.4373684,log,2024-11-30,2024-12-14,2
33,2024-11-30,2024-12-21,3,33.035621643066406,3.5274076,log,2024-11-30,2024-12-21,3
33,2024-11-30,2024-12-28,4,45.331268310546875,3.835817,log,2024-11-30,2024-12-28,4
34,2024-11-30,2024-12-07,1,87.56214904785156,4.4837046,log,2024-11-30,2024-12-07,1
34,2024-11-30,2024-12-14,2,119.00298309326172,4.7875166,log,2024-11-30,2024-12-14,2
34,2024-11-30,2024-12-21,3,177.28688049316406,5.183394,log,2024-11-30,2024-12-21,3
34,2024-11-30,2024-12-28,4,270.816650390625,5.605128,log,2024-11-30,2024-12-28,4
35,2024-11-30,2024-12-07,1,74.6440200805664,4.3260384,log,2024-11-30,2024-12-07,1
35,2024-11-30,2024-12-14,2,92.08486938476562,4.5335116,log,2024-11-30,2024-12-14,2
35,2024-11-30,2024-12-21,3,125.30550384521484,4.8387036,log,2024-11-30,2024-12-21,3
35,2024-11-30,2024-12-28,4,153.6623077392578,5.041244,log,2024-11-30,2024-12-28,4
36,2024-11-30,2024-12-07,1,205.42477416992188,5.329936,log,2024-11-30,2024-12-07,1
36,2024-11-30,2024-12-14,2,296.5958557128906,5.6957364,log,2024-11-30,2024-12-14,2
36,2024-11-30,2024-12-21,3,425.7439880371094,6.0561843,log,2024-11-30,2024-12-21,3
36,2024-11-30,2024-12-28,4,544.6382446289062,6.301956,log,2024-11-30,2024-12-28,4
37,2024-11-30,2024-12-07,1,61.30679702758789,4.1320705,log,2024-11-30,2024-12-07,1
37,2024-11-30,2024-12-14,2,99.61653900146484,4.6113167,log,2024-11-30,2024-12-14,2
37,2024-11-30,2024-12-21,3,139.08319091796875,4.9422364,log,2024-11-30,2024-12-21,3
37,2024-11-30,2024-12-28,4,180.1373291015625,5.1992555,log,2024-11-30,2024-12-28,4
38,2024-11-30,2024-12-07,1,3.3070285320281982,1.4602482,log,2024-11-30,2024-12-07,1
38,2024-11-30,2024-12-14,2,4.505808353424072,1.7058036,log,2024-11-30,2024-12-14,2
38,2024-11-30,2024-12-21,3,7.802119731903076,2.1749926,log,2024-11-30,2024-12-21,3
38,2024-11-30,2024-12-28,4,13.1463041305542,2.6494534,log,2024-11-30,2024-12-28,4
39,2024-11-30,2024-12-07,1,79.0599136352539,4.3827753,log,2024-11-30,2024-12-07,1
39,2024-11-30,2024-12-14,2,108.01275634765625,4.691465,log,2024-11-30,2024-12-14,2
39,2024-11-30,2024-12-21,3,138.78912353515625,4.940135,log,2024-11-30,2024-12-21,3
39,2024-11-30,2024-12-28,4,193.34078979492188,5.2696133,log,2024-11-30,2024-12-28,4
40,2024-11-30,2024-12-07,1,47.440086364746094,3.8803277,log,2024-11-30,2024-12-07,1
40,2024-11-30,2024-12-14,2,65.31446075439453,4.194408,log,2024-11-30,2024-12-14,2
40,2024-11-30,2024-12-21,3,124.99505615234375,4.8362427,log,2024-11-30,2024-12-21,3
40,2024-11-30,2024-12-28,4,160.76890563964844,5.086169,log,2024-11-30,2024-12-28,4
41,2024-11-30,2024-12-07,1,104.37285614013672,4.657505,log,2024-11-30,2024-12-07,1
41,2024-11-30,2024-12-14,2,128.66127014160156,4.8649254,log,2024-11-30,2024-12-14,2
41,2024-11-30,2024-12-21,3,139.7673797607422,4.9471087,log,2024-11-30,2024-12-21,3
41,2024-11-30,2024-12-28,4,159.3815460205078,5.0775557,log,2024-11-30,2024-12-28,4
42,2024-11-30,2024-12-07,1,127.84733581542969,4.8586283,log,2024-11-30,2024-12-07,1
42,2024-11-30,2024-12-14,2,141.4178009033203,4.958765,log,2024-11-30,2024-12-14,2
42,2024-11-30,2024-12-21,3,147.03890991210938,4.997475,log,2024-11-30,2024-12-21,3
42,2024-11-30,2024-12-28,4,175.16802978515625,5.171438,log,2024-11-30,2024-12-28,4
44,2024-11-30,2024-12-07,1,6.745988845825195,2.0471752,log,2024-11-30,2024-12-07,1
44,2024-11-30,2024-12-14,2,11.991103172302246,2.5642648,log,2024-11-30,2024-12-14,2
44,2024-11-30,2024-12-21,3,15.271480560302734,2.789414,log,2024-11-30,2024-12-21,3
44,2024-11-30,2024-12-28,4,23.648897171020508,3.2047322,log,2024-11-30,2024-12-28,4
45,2024-11-30,2024-12-07,1,23.466812133789062,3.1973176,log,2024-11-30,2024-12-07,1
45,2024-11-30,2024-12-14,2,33.3480339050293,3.5365448,log,2024-11-30,2024-12-14,2
45,2024-11-30,2024-12-21,3,46.66912078857422,3.8642838,log,2024-11-30,2024-12-21,3
45,2024-11-30,2024-12-28,4,72.50659942626953,4.297375,log,2024-11-30,2024-12-28,4
46,2024-11-30,2024-12-07,1,3.6775002479553223,1.5427638,log,2024-11-30,2024-12-07,1
46,2024-11-30,2024-12-14,2,6.583835601806641,2.026019,log,2024-11-30,2024-12-14,2
46,2024-11-30,2024-12-21,3,11.27769660949707,2.5077844,log,2024-11-30,2024-12-21,3
46,2024-11-30,2024-12-28,4,17.658035278320312,2.926277,log,2024-11-30,2024-12-28,4
47,2024-11-30,2024-12-07,1,51.9298095703125,3.9689667,log,2024-11-30,2024-12-07,1
47,2024-11-30,2024-12-14,2,64.3801498413086,4.1802187,log,2024-11-30,2024-12-14,2
47,2024-11-30,2024-12-21,3,77.53246307373047,4.363512,log,2024-11-30,2024-12-21,3
47,2024-11-30,2024-12-28,4,85.11624145507812,4.455698,log,2024-11-30,2024-12-28,4
48,2024-11-30,2024-12-07,1,510.6014709472656,6.237546,log,2024-11-30,2024-12-07,1
48,2024-11-30,2024-12-14,2,609.2300415039062,6.413836,log,2024-11-30,2024-12-14,2
48,2024-11-30,2024-12-21,3,656.3642578125,6.4882383,log,2024-11-30,2024-12-21,3
48,2024-11-30,2024-12-28,4,686.9533081054688,6.533721,log,2024-11-30,2024-12-28,4
49,2024-11-30,2024-12-07,1,30.36397361755371,3.4456599,log,2024-11-30,2024-12-07,1
49,2024-11-30,2024-12-14,2,39.77533721923828,3.7080774,log,2024-11-30,2024-12-14,2
49,2024-11-30,2024-12-21,3,54.219058990478516,4.011308,log,2024-11-30,2024-12-21,3
49,2024-11-30,2024-12-28,4,88.24828338623047,4.491422,log,2024-11-30,2024-12-28,4
50,2024-11-30,2024-12-07,1,3.2452664375305176,1.4458046,log,2024-11-30,2024-12-07,1
50,2024-11-30,2024-12-14,2,4.468064308166504,1.6989247,log,2024-11-30,2024-12-14,2
50,2024-11-30,2024-12-21,3,8.847373008728027,2.2872047,log,2024-11-30,2024-12-21,3
50,2024-11-30,2024-12-28,4,13.899377822875977,2.7013195,log,2024-11-30,2024-12-28,4
51,2024-11-30,2024-12-07,1,63.06793975830078,4.159944,log,2024-11-30,2024-12-07,1
51,2024-11-30,2024-12-14,2,108.80281066894531,4.698686,log,2024-11-30,2024-12-14,2
51,2024-11-30,2024-12-21,3,145.286865234375,4.9855695,log,2024-11-30,2024-12-21,3
51,2024-11-30,2024-12-28,4,209.2408447265625,5.3482537,log,2024-11-30,2024-12-28,4
53,2024-11-30,2024-12-07,1,63.56630325317383,4.1676927,log,2024-11-30,2024-12-07,1
53,2024-11-30,2024-12-14,2,89.30341339111328,4.5031753,log,2024-11-30,2024-12-14,2
53,2024-11-30,2024-12-21,3,145.3321990966797,4.9858794,log,2024-11-30,2024-12-21,3
53,2024-11-30,2024-12-28,4,199.82635498046875,5.3024406,log,2024-11-30,2024-12-28,4
54,2024-11-30,2024-12-07,1,7.512129306793213,2.1414921,log,2024-11-30,2024-12-07,1
54,2024-11-30,2024-12-14,2,11.984941482543945,2.5637903,log,2024-11-30,2024-12-14,2
54,2024-11-30,2024-12-21,3,16.469003677368164,2.860428,log,2024-11-30,2024-12-21,3
54,2024-11-30,2024-12-28,4,27.553369522094727,3.351775,log,2024-11-30,2024-12-28,4
55,2024-11-30,2024-12-07,1,18.078466415405273,2.9485602,log,2024-11-30,2024-12-07,1
55,2024-11-30,2024-12-14,2,25.20779800415039,3.266057,log,2024-11-30,2024-12-14,2
55,2024-11-30,2024-12-21,3,38.57304763793945,3.6781483,log,2024-11-30,2024-12-21,3
55,2024-11-30,2024-12-28,4,67.84750366210938,4.231894,log,2024-11-30,2024-12-28,4
56,2024-11-30,2024-12-07,1,10.383504867553711,2.4321654,log,2024-11-30,2024-12-07,1
56,2024-11-30,2024-12-14,2,15.35848331451416,2.7947466,log,2024-11-30,2024-12-14,2
56,2024-11-30,2024-12-21,3,21.03840446472168,3.0927866,log,2024-11-30,2024-12-21,3
56,2024-11-30,2024-12-28,4,24.65656280517578,3.2447994,log,2024-11-30,2024-12-28,4
72,2024-11-30,2024-12-07,1,428.3715515136719,6.0623226,log,2024-11-30,2024-12-07,1
72,2024-11-30,2024-12-14,2,370.9081115722656,5.918647,log,2024-11-30,2024-12-14,2
72,2024-11-30,2024-12-21,3,346.0502624511719,5.8494697,log,2024-11-30,2024-12-21,3
72,2024-11-30,2024-12-28,4,236.7410125732422,5.471182,log,2024-11-30,2024-12-28,4
US,2024-11-30,2024-12-07,1,1451.46142578125,7.281015,log,2024-11-30,2024-12-07,1
US,2024-11-30,2024-12-14,2,1341.549072265625,7.2023253,log,2024-11-30,2024-12-14,2
US,2024-11-30,2024-12-21,3,1483.7891845703125,7.303028,log,2024-11-30,2024-12-21,3
US,2024-11-30,2024-12-28,4,1511.83642578125,7.3217416,log,2024-11-30,2024-12-28,4
01,2024-12-07,2024-12-14,1,132.35382080078125,4.893006,log,2024-12-07,2024-12-14,1
01,2024-12-07,2024-12-21,2,186.3677520751953,5.233073,log,2024-12-07,2024-12-21,2
01,2024-12-07,2024-12-28,3,201.80247497558594,5.3122325,log,2024-12-07,2024-12-28,3
01,2024-12-07,2025-01-04,4,261.7704772949219,5.571281,log,2024-12-07,2025-01-04,4
02,2024-12-07,2024-12-14,1,23.1176700592041,3.1829448,log,2024-12-07,2024-12-14,1
02,2024-12-07,2024-12-21,2,29.594127655029297,3.420808,log,2024-12-07,2024-12-21,2
02,2024-12-07,2024-12-28,3,38.09695816040039,3.6660447,log,2024-12-07,2024-12-28,3
02,2024-12-07,2025-01-04,4,38.335548400878906,3.6721287,log,2024-12-07,2025-01-04,4
04,2024-12-07,2024-12-14,1,812.2036743164062,6.7009816,log,2024-12-07,2024-12-14,1
04,2024-12-07,2024-12-21,2,699.039306640625,6.5511365,log,2024-12-07,2024-12-21,2
04,2024-12-07,2024-12-28,3,666.2852783203125,6.5032177,log,2024-12-07,2024-12-28,3
04,2024-12-07,2025-01-04,4,592.216552734375,6.3855596,log,2024-12-07,2025-01-04,4
05,2024-12-07,2024-12-14,1,34.842899322509766,3.5791454,log,2024-12-07,2024-12-14,1
05,2024-12-07,2024-12-21,2,48.54014587402344,3.9027834,log,2024-12-07,2024-12-21,2
05,2024-12-07,2024-12-28,3,70.12667846679688,4.2644625,log,2024-12-07,2024-12-28,3
05,2024-12-07,2025-01-04,4,90.25145721435547,4.513619,log,2024-12-07,2025-01-04,4
06,2024-12-07,2024-12-14,1,1100.8626708984375,7.0047574,log,2024-12-07,2024-12-14,1
06,2024-12-07,2024-12-21,2,1191.3541259765625,7.083685,log,2024-12-07,2024-12-21,2
06,2024-12-07,2024-12-28,3,1346.5972900390625,7.2060785,log,2024-12-07,2024-12-28,3
06,2024-12-07,2025-01-04,4,1283.1400146484375,7.1578445,log,2024-12-07,2025-01-04,4
08,2024-12-07,2024-12-14,1,129.25100708007812,4.8694634,log,2024-12-07,2024-12-14,1
08,2024-12-07,2024-12-21,2,183.2924041748047,5.2165236,log,2024-12-07,2024-12-21,2
08,2024-12-07,2024-12-28,3,214.09205627441406,5.371066,log,2024-12-07,2024-12-28,3
08,2024-12-07,2025-01-04,4,302.4790344238281,5.7153125,log,2024-12-07,2025-01-04,4
09,2024-12-07,2024-12-14,1,23.572799682617188,3.2016401,log,2024-12-07,2024-12-14,1
09,2024-12-07,2024-12-21,2,38.712894439697266,3.681676,log,2024-12-07,2024-12-21,2
09,2024-12-07,2024-12-28,3,54.9691047668457,4.0248,log,2024-12-07,2024-12-28,3
09,2024-12-07,2025-01-04,4,82.59732818603516,4.4260116,log,2024-12-07,2025-01-04,4
10,2024-12-07,2024-12-14,1,16.76463508605957,2.8772097,log,2024-12-07,2024-12-14,1
10,2024-12-07,2024-12-21,2,24.15414810180664,3.2250228,log,2024-12-07,2024-12-21,2
10,2024-12-07,2024-12-28,3,36.669517517089844,3.6288512,log,2024-12-07,2024-12-28,3
10,2024-12-07,2025-01-04,4,35.95826721191406,3.6097894,log,2024-12-07,2025-01-04,4
11,2024-12-07,2024-12-14,1,4.531701564788818,1.7104955,log,2024-12-07,2024-12-14,1
11,2024-12-07,2024-12-21,2,6.027796268463135,1.9498732,log,2024-12-07,2024-12-21,2
11,2024-12-07,2024-12-28,3,12.388598442077637,2.5944035,log,2024-12-07,2024-12-28,3
11,2024-12-07,2025-01-04,4,19.501089096069336,3.020478,log,2024-12-07,2025-01-04,4
12,2024-12-07,2024-12-14,1,817.49560546875,6.707468,log,2024-12-07,2024-12-14,1
12,2024-12-07,2024-12-21,2,900.1939086914062,6.8037205,log,2024-12-07,2024-12-21,2
12,2024-12-07,2024-12-28,3,1005.6621704101562,6.9143953,log,2024-12-07,2024-12-28,3
12,2024-12-07,2025-01-04,4,1179.2376708984375,7.073471,log,2024-12-07,2025-01-04,4
13,2024-12-07,2024-12-14,1,112.2555923461914,4.729647,log,2024-12-07,2024-12-14,1
13,2024-12-07,2024-12-21,2,167.7888946533203,5.1286488,log,2024-12-07,2024-12-21,2
13,2024-12-07,2024-12-28,3,236.7877197265625,5.4713783,log,2024-12-07,2024-12-28,3
13,2024-12-07,2025-01-04,4,323.8067321777344,5.7832303,log,2024-12-07,2025-01-04,4
15,2024-12-07,2024-12-14,1,26.869197845458984,3.327522,log,2024-12-07,2024-12-14,1
15,2024-12-07,2024-12-21,2,36.42906188964844,3.6224475,log,2024-12-07,2024-12-21,2
15,2024-12-07,2024-12-28,3,51.74490737915039,3.9654672,log,2024-12-07,2024-12-28,3
15,2024-12-07,2025-01-04,4,59.72176742553711,4.1063023,log,2024-12-07,2025-01-04,4
16,2024-12-07,2024-12-14,1,100.18219757080078,4.616923,log,2024-12-07,2024-12-14,1
16,2024-12-07,2024-12-21,2,122.21566772460938,4.813936,log,2024-12-07,2024-12-21,2
16,2024-12-07,2024-12-28,3,102.62721252441406,4.6408,log,2024-12-07,2024-12-28,3
16,2024-12-07,2025-01-04,4,103.61975860595703,4.6503325,log,2024-12-07,2025-01-04,4
17,2024-12-07,2024-12-14,1,155.76622009277344,5.0547557,log,2024-12-07,2024-12-14,1
17,2024-12-07,2024-12-21,2,217.66342163085938,5.3875337,log,2024-12-07,2024-12-21,2
17,2024-12-07,2024-12-28,3,279.95916748046875,5.6382093,log,2024-12-07,2024-12-28,3
17,2024-12-07,2025-01-04,4,415.6873779296875,6.032336,log,2024-12-07,2025-01-04,4
18,2024-12-07,2024-12-14,1,91.8638687133789,4.5311346,log,2024-12-07,2024-12-14,1
18,2024-12-07,2024-12-21,2,129.03555297851562,4.867808,log,2024-12-07,2024-12-21,2
18,2024-12-07,2024-12-28,3,201.22828674316406,5.309397,log,2024-12-07,2024-12-28,3
18,2024-12-07,2025-01-04,4,243.2592010498047,5.49823,log,2024-12-07,2025-01-04,4
19,2024-12-07,2024-12-14,1,19.25523567199707,3.0084133,log,2024-12-07,2024-12-14,1
19,2024-12-07,2024-12-21,2,32.24626541137695,3.5039425,log,2024-12-07,2024-12-21,2
19,2024-12-07,2024-12-28,3,51.0064811706543,3.9513683,log,2024-12-07,2024-12-28,3
19,2024-12-07,2025-01-04,4,72.7811050415039,4.3011026,log,2024-12-07,2025-01-04,4
20,2024-12-07,2024-12-14,1,48.965240478515625,3.9113276,log,2024-12-07,2024-12-14,1
20,2024-12-07,2024-12-21,2,70.47785949707031,4.2693877,log,2024-12-07,2024-12-21,2
20,2024-12-07,2024-12-28,3,92.757568359375,4.5407124,log,2024-12-07,2024-12-28,3
20,2024-12-07,2025-01-04,4,132.85972595214844,4.8967924,log,2024-12-07,2025-01-04,4
21,2024-12-07,2024-12-14,1,68.63813781738281,4.2433124,log,2024-12-07,2024-12-14,1
21,2024-12-07,2024-12-21,2,87.00076293945312,4.4773455,log,2024-12-07,2024-12-21,2
21,2024-12-07,2024-12-28,3,142.8624725341797,4.968858,log,2024-12-07,2024-12-28,3
21,2024-12-07,2025-01-04,4,186.0506591796875,5.2313795,log,2024-12-07,2025-01-04,4
22,2024-12-07,2024-12-14,1,193.05677795410156,5.268151,log,2024-12-07,2024-12-14,1
22,2024-12-07,2024-12-21,2,241.59307861328125,5.4913855,log,2024-12-07,2024-12-21,2
22,2024-12-07,2024-12-28,3,267.67681884765625,5.593509,log,2024-12-07,2024-12-28,3
22,2024-12-07,2025-01-04,4,254.8491668701172,5.544588,log,2024-12-07,2025-01-04,4
23,2024-12-07,2024-12-14,1,4.352476119995117,1.6775593,log,2024-12-07,2024-12-14,1
23,2024-12-07,2024-12-21,2,5.823028087615967,1.9203033,log,2024-12-07,2024-12-21,2
23,2024-12-07,2024-12-28,3,11.080567359924316,2.4915981,log,2024-12-07,2024-12-28,3
23,2024-12-07,2025-01-04,4,19.576461791992188,3.0241477,log,2024-12-07,2025-01-04,4
24,2024-12-07,2024-12-14,1,58.14216613769531,4.079944,log,2024-12-07,2024-12-14,1
24,2024-12-07,2024-12-21,2,89.91464233398438,4.509921,log,2024-12-07,2024-12-21,2
24,2024-12-07,2024-12-28,3,178.08413696289062,5.1878557,log,2024-12-07,2024-12-28,3
24,2024-12-07,2025-01-04,4,267.374755859375,5.5923843,log,2024-12-07,2025-01-04,4
25,2024-12-07,2024-12-14,1,124.46717071533203,4.832044,log,2024-12-07,2024-12-14,1
25,2024-12-07,2024-12-21,2,177.3348388671875,5.183663,log,2024-12-07,2024-12-21,2
25,2024-12-07,2024-12-28,3,211.7467803955078,5.3601027,log,2024-12-07,2024-12-28,3
25,2024-12-07,2025-01-04,4,259.83575439453125,5.563891,log,2024-12-07,2025-01-04,4
26,2024-12-07,2024-12-14,1,120.70562744140625,4.801605,log,2024-12-07,2024-12-14,1
26,2024-12-07,2024-12-21,2,170.73666381835938,5.145962,log,2024-12-07,2024-12-21,2
26,2024-12-07,2024-12-28,3,237.72874450683594,5.475328,log,2024-12-07,2024-12-28,3
26,2024-12-07,2025-01-04,4,296.8445739746094,5.696572,log,2024-12-07,2025-01-04,4
27,2024-12-07,2024-12-14,1,43.41093063354492,3.7934856,log,2024-12-07,2024-12-14,1
27,2024-12-07,2024-12-21,2,78.4645767211914,4.3753114,log,2024-12-07,2024-12-21,2
27,2024-12-07,2024-12-28,3,119.96810913085938,4.795527,log,2024-12-07,2024-12-28,3
27,2024-12-07,2025-01-04,4,156.1941680908203,5.057482,log,2024-12-07,2025-01-04,4
28,2024-12-07,2024-12-14,1,47.25344467163086,3.8764672,log,2024-12-07,2024-12-14,1
28,2024-12-07,2024-12-21,2,51.31394577026367,3.957263,log,2024-12-07,2024-12-21,2
28,2024-12-07,2024-12-28,3,73.66362762451172,4.312993,log,2024-12-07,2024-12-28,3
28,2024-12-07,2025-01-04,4,96.68071746826172,4.581704,log,2024-12-07,2025-01-04,4
29,2024-12-07,2024-12-14,1,66.67520141601562,4.21472,log,2024-12-07,2024-12-14,1
29,2024-12-07,2024-12-21,2,77.6805191040039,4.3653955,log,2024-12-07,2024-12-21,2
29,2024-12-07,2024-12-28,3,114.7580795288086,4.7515025,log,2024-12-07,2024-12-28,3
29,2024-12-07,2025-01-04,4,157.61073303222656,5.066453,log,2024-12-07,2025-01-04,4
30,2024-12-07,2024-12-14,1,4.423816680908203,1.6907997,log,2024-12-07,2024-12-14,1
30,2024-12-07,2024-12-21,2,7.658801078796387,2.1585763,log,2024-12-07,2024-12-21,2
30,2024-12-07,2024-12-28,3,12.115154266357422,2.5737684,log,2024-12-07,2024-12-28,3
30,2024-12-07,2025-01-04,4,33.09929275512695,3.5292766,log,2024-12-07,2025-01-04,4
31,2024-12-07,2024-12-14,1,19.644390106201172,3.0274436,log,2024-12-07,2024-12-14,1
31,2024-12-07,2024-12-21,2,31.48134422302246,3.480666,log,2024-12-07,2024-12-21,2
31,2024-12-07,2024-12-28,3,46.476097106933594,3.8602264,log,2024-12-07,2024-12-28,3
31,2024-12-07,2025-01-04,4,72.22445678710938,4.2935295,log,2024-12-07,2025-01-04,4
32,2024-12-07,2024-12-14,1,108.49950408935547,4.69592,log,2024-12-07,2024-12-14,1
32,2024-12-07,2024-12-21,2,147.88465881347656,5.003172,log,2024-12-07,2024-12-21,2
32,2024-12-07,2024-12-28,3,163.91766357421875,5.1054463,log,2024-12-07,2024-12-28,3
32,2024-12-07,2025-01-04,4,138.6649932861328,4.9392467,log,2024-12-07,2025-01-04,4
33,2024-12-07,2024-12-14,1,22.6669921875,3.1640813,log,2024-12-07,2024-12-14,1
33,2024-12-07,2024-12-21,2,30.693328857421875,3.4561062,log,2024-12-07,2024-12-21,2
33,2024-12-07,2024-12-28,3,42.75086975097656,3.7785115,log,2024-12-07,2024-12-28,3
33,2024-12-07,2025-01-04,4,49.60707092285156,3.9240913,log,2024-12-07,2025-01-04,4
34,2024-12-07,2024-12-14,1,135.22171020507812,4.9142838,log,2024-12-07,2024-12-14,1
34,2024-12-07,2024-12-21,2,215.77273559570312,5.3788495,log,2024-12-07,2024-12-21,2
34,2024-12-07,2024-12-28,3,275.05450439453125,5.6205983,log,2024-12-07,2024-12-28,3
34,2024-12-07,2025-01-04,4,423.2189025878906,6.0502496,log,2024-12-07,2025-01-04,4
35,2024-12-07,2024-12-14,1,135.328857421875,4.91507,log,2024-12-07,2024-12-14,1
35,2024-12-07,2024-12-21,2,137.6366729736328,4.9318566,log,2024-12-07,2024-12-21,2
35,2024-12-07,2024-12-28,3,166.07440185546875,5.118439,log,2024-12-07,2024-12-28,3
35,2024-12-07,2025-01-04,4,150.4989013671875,5.0205784,log,2024-12-07,2025-01-04,4
36,2024-12-07,2024-12-14,1,311.7847900390625,5.7455153,log,2024-12-07,2024-12-14,1
36,2024-12-07,2024-12-21,2,456.1017761230469,6.124906,log,2024-12-07,2024-12-21,2
36,2024-12-07,2024-12-28,3,607.7719116210938,6.4114437,log,2024-12-07,2024-12-28,3
36,2024-12-07,2025-01-04,4,542.4228515625,6.297888,log,2024-12-07,2025-01-04,4
37,2024-12-07,2024-12-14,1,93.07148742675781,4.544055,log,2024-12-07,2024-12-14,1
37,2024-12-07,2024-12-21,2,128.90199279785156,4.8667803,log,2024-12-07,2024-12-21,2
37,2024-12-07,2024-12-28,3,188.34356689453125,5.243563,log,2024-12-07,2024-12-28,3
37,2024-12-07,2025-01-04,4,272.3797302246094,5.610862,log,2024-12-07,2025-01-04,4
38,2024-12-07,2024-12-14,1,3.7581050395965576,1.5598495,log,2024-12-07,2024-12-14,1
38,2024-12-07,2024-12-21,2,6.202787399291992,1.9744681,log,2024-12-07,2024-12-21,2
38,2024-12-07,2024-12-28,3,10.468222618103027,2.43958,log,2024-12-07,2024-12-28,3
38,2024-12-07,2025-01-04,4,25.223711013793945,3.266664,log,2024-12-07,2025-01-04,4
39,2024-12-07,2024-12-14,1,131.8887176513672,4.889512,log,2024-12-07,2024-12-14,1
39,2024-12-07,2024-12-21,2,205.57887268066406,5.3306823,log,2024-12-07,2024-12-21,2
39,2024-12-07,2024-12-28,3,228.11972045898438,5.4342446,log,2024-12-07,2024-12-28,3
39,2024-12-07,2025-01-04,4,311.9176940917969,5.74594,log,2024-12-07,2025-01-04,4
