location,cutoff_date,forecast_date,forecast_week,forecast
31,2025-03-22,2025-04-19,4,29.806190490722656
32,2025-03-22,2025-03-29,1,66.05799865722656
32,2025-03-22,2025-04-05,2,48.4632453918457
32,2025-03-22,2025-04-12,3,64.32701873779297
32,2025-03-22,2025-04-19,4,57.37015151977539
33,2025-03-22,2025-03-29,1,30.535572052001953
33,2025-03-22,2025-04-05,2,11.314826965332031
33,2025-03-22,2025-04-12,3,19.242366790771484
33,2025-03-22,2025-04-19,4,17.82124137878418
34,2025-03-22,2025-03-29,1,241.49847412109375
34,2025-03-22,2025-04-05,2,230.768310546875
34,2025-03-22,2025-04-12,3,312.67694091796875
34,2025-03-22,2025-04-19,4,249.4577178955078
35,2025-03-22,2025-03-29,1,83.51944732666016
35,2025-03-22,2025-04-05,2,68.32717895507812
35,2025-03-22,2025-04-12,3,84.11109161376953
35,2025-03-22,2025-04-19,4,72.09833526611328
36,2025-03-22,2025-03-29,1,813.6554565429688
36,2025-03-22,2025-04-05,2,516.9163818359375
36,2025-03-22,2025-04-12,3,540.5592651367188
36,2025-03-22,2025-04-19,4,457.32110595703125
37,2025-03-22,2025-03-29,1,280.00531005859375
37,2025-03-22,2025-04-05,2,251.88766479492188
37,2025-03-22,2025-04-12,3,346.3943176269531
37,2025-03-22,2025-04-19,4,232.87733459472656
38,2025-03-22,2025-03-29,1,16.92568016052246
38,2025-03-22,2025-04-05,2,4.847975730895996
38,2025-03-22,2025-04-12,3,18.427642822265625
38,2025-03-22,2025-04-19,4,8.68432903289795
39,2025-03-22,2025-03-29,1,667.8641357421875
39,2025-03-22,2025-04-05,2,484.101806640625
39,2025-03-22,2025-04-12,3,440.8508605957031
39,2025-03-22,2025-04-19,4,413.5997009277344
40,2025-03-22,2025-03-29,1,69.7167739868164
40,2025-03-22,2025-04-05,2,53.71587371826172
40,2025-03-22,2025-04-12,3,67.80010986328125
40,2025-03-22,2025-04-19,4,60.06755447387695
41,2025-03-22,2025-03-29,1,93.70164489746094
41,2025-03-22,2025-04-05,2,62.5860481262207
41,2025-03-22,2025-04-12,3,85.5558090209961
41,2025-03-22,2025-04-19,4,86.69589233398438
42,2025-03-22,2025-03-29,1,794.3858642578125
42,2025-03-22,2025-04-05,2,488.04827880859375
42,2025-03-22,2025-04-12,3,463.77703857421875
42,2025-03-22,2025-04-19,4,433.958740234375
44,2025-03-22,2025-03-29,1,23.941390991210938
44,2025-03-22,2025-04-05,2,14.022512435913086
44,2025-03-22,2025-04-12,3,14.281669616699219
44,2025-03-22,2025-04-19,4,11.593340873718262
45,2025-03-22,2025-03-29,1,144.62095642089844
45,2025-03-22,2025-04-05,2,109.1593246459961
45,2025-03-22,2025-04-12,3,115.56344604492188
45,2025-03-22,2025-04-19,4,108.51830291748047
46,2025-03-22,2025-03-29,1,8.160981178283691
46,2025-03-22,2025-04-05,2,9.718792915344238
46,2025-03-22,2025-04-12,3,10.50878620147705
46,2025-03-22,2025-04-19,4,11.859673500061035
47,2025-03-22,2025-03-29,1,196.2014617919922
47,2025-03-22,2025-04-05,2,201.02206420898438
47,2025-03-22,2025-04-12,3,236.15438842773438
47,2025-03-22,2025-04-19,4,196.2727813720703
48,2025-03-22,2025-03-29,1,444.61663818359375
48,2025-03-22,2025-04-05,2,379.3336181640625
48,2025-03-22,2025-04-12,3,479.3614501953125
48,2025-03-22,2025-04-19,4,431.3907470703125
49,2025-03-22,2025-03-29,1,69.67780303955078
49,2025-03-22,2025-04-05,2,48.935272216796875
49,2025-03-22,2025-04-12,3,53.71179962158203
49,2025-03-22,2025-04-19,4,44.12196350097656
50,2025-03-22,2025-03-29,1,15.994630813598633
50,2025-03-22,2025-04-05,2,4.558469772338867
50,2025-03-22,2025-04-12,3,11.290505409240723
50,2025-03-22,2025-04-19,4,5.2552876472473145
51,2025-03-22,2025-03-29,1,207.902587890625
51,2025-03-22,2025-04-05,2,195.0791778564453
51,2025-03-22,2025-04-12,3,242.9709930419922
51,2025-03-22,2025-04-19,4,217.1121368408203
53,2025-03-22,2025-03-29,1,119.43978118896484
53,2025-03-22,2025-04-05,2,82.39514923095703
53,2025-03-22,2025-04-12,3,93.2050552368164
53,2025-03-22,2025-04-19,4,101.64617156982422
54,2025-03-22,2025-03-29,1,185.3062286376953
54,2025-03-22,2025-04-05,2,116.06949615478516
54,2025-03-22,2025-04-12,3,150.52468872070312
54,2025-03-22,2025-04-19,4,143.52703857421875
55,2025-03-22,2025-03-29,1,152.91632080078125
55,2025-03-22,2025-04-05,2,105.10248565673828
55,2025-03-22,2025-04-12,3,119.33356475830078
55,2025-03-22,2025-04-19,4,120.08619689941406
56,2025-03-22,2025-03-29,1,23.004026412963867
56,2025-03-22,2025-04-05,2,6.556147575378418
56,2025-03-22,2025-04-12,3,9.700170516967773
56,2025-03-22,2025-04-19,4,5.996792793273926
72,2025-03-22,2025-03-29,1,160.14756774902344
72,2025-03-22,2025-04-05,2,123.240234375
72,2025-03-22,2025-04-12,3,161.29640197753906
72,2025-03-22,2025-04-19,4,142.49612426757812
US,2025-03-22,2025-03-29,1,4093.7999999999997
US,2025-03-22,2025-04-05,2,1166.7329999999997
US,2025-03-22,2025-04-12,3,528.6463012695312
US,2025-03-22,2025-04-19,4,485.40765380859375
01,2025-03-29,2025-04-05,1,114.32794952392578
01,2025-03-29,2025-04-12,2,94.15799713134766
01,2025-03-29,2025-04-19,3,102.51197814941406
01,2025-03-29,2025-04-26,4,91.99533081054688
02,2025-03-29,2025-04-05,1,18.431337356567383
02,2025-03-29,2025-04-12,2,5.252931118011475
02,2025-03-29,2025-04-19,3,11.307051658630371
02,2025-03-29,2025-04-26,4,11.953695297241211
04,2025-03-29,2025-04-05,1,177.4748077392578
04,2025-03-29,2025-04-12,2,117.84337615966797
04,2025-03-29,2025-04-19,3,126.20563507080078
04,2025-03-29,2025-04-26,4,111.29432678222656
05,2025-03-29,2025-04-05,1,79.20117950439453
05,2025-03-29,2025-04-12,2,66.7557144165039
05,2025-03-29,2025-04-19,3,75.22000885009766
05,2025-03-29,2025-04-26,4,75.31562805175781
06,2025-03-29,2025-04-05,1,411.47845458984375
06,2025-03-29,2025-04-12,2,312.6811828613281
06,2025-03-29,2025-04-19,3,421.9281005859375
06,2025-03-29,2025-04-26,4,260.3794860839844
08,2025-03-29,2025-04-05,1,88.30165100097656
08,2025-03-29,2025-04-12,2,62.26288986206055
08,2025-03-29,2025-04-19,3,83.24862670898438
08,2025-03-29,2025-04-26,4,75.25377655029297
09,2025-03-29,2025-04-05,1,62.760887145996094
09,2025-03-29,2025-04-12,2,48.27886199951172
09,2025-03-29,2025-04-19,3,57.8619499206543
09,2025-03-29,2025-04-26,4,49.94099044799805
10,2025-03-29,2025-04-05,1,15.506793975830078
10,2025-03-29,2025-04-12,2,4.419436454772949
10,2025-03-29,2025-04-19,3,22.652860641479492
10,2025-03-29,2025-04-26,4,8.923653602600098
11,2025-03-29,2025-04-05,1,23.41428565979004
11,2025-03-29,2025-04-12,2,6.673071384429932
11,2025-03-29,2025-04-19,3,10.960441589355469
11,2025-03-29,2025-04-26,4,6.769466876983643
12,2025-03-29,2025-04-05,1,583.3424072265625
12,2025-03-29,2025-04-12,2,461.17706298828125
12,2025-03-29,2025-04-19,3,559.4701538085938
12,2025-03-29,2025-04-26,4,458.5164794921875
13,2025-03-29,2025-04-05,1,121.15762329101562
13,2025-03-29,2025-04-12,2,94.73528289794922
13,2025-03-29,2025-04-19,3,110.59033203125
13,2025-03-29,2025-04-26,4,106.5464096069336
15,2025-03-29,2025-04-05,1,24.490341186523438
15,2025-03-29,2025-04-12,2,12.02267074584961
15,2025-03-29,2025-04-19,3,24.930309295654297
15,2025-03-29,2025-04-26,4,16.203733444213867
16,2025-03-29,2025-04-05,1,45.76264190673828
16,2025-03-29,2025-04-12,2,28.224149703979492
16,2025-03-29,2025-04-19,3,38.11826705932617
16,2025-03-29,2025-04-26,4,34.47217559814453
17,2025-03-29,2025-04-05,1,255.88314819335938
17,2025-03-29,2025-04-12,2,227.33529663085938
17,2025-03-29,2025-04-19,3,248.96585083007812
17,2025-03-29,2025-04-26,4,204.08335876464844
18,2025-03-29,2025-04-05,1,183.2571258544922
18,2025-03-29,2025-04-12,2,127.6122817993164
18,2025-03-29,2025-04-19,3,144.61618041992188
18,2025-03-29,2025-04-26,4,120.5186996459961
19,2025-03-29,2025-04-05,1,33.445579528808594
19,2025-03-29,2025-04-12,2,23.306856155395508
19,2025-03-29,2025-04-19,3,40.61101531982422
19,2025-03-29,2025-04-26,4,37.264617919921875
20,2025-03-29,2025-04-05,1,51.629981994628906
20,2025-03-29,2025-04-12,2,43.31902313232422
20,2025-03-29,2025-04-19,3,53.828426361083984
20,2025-03-29,2025-04-26,4,41.72224044799805
21,2025-03-29,2025-04-05,1,183.12396240234375
21,2025-03-29,2025-04-12,2,143.42495727539062
21,2025-03-29,2025-04-19,3,172.41622924804688
21,2025-03-29,2025-04-26,4,147.074951171875
22,2025-03-29,2025-04-05,1,127.38900756835938
22,2025-03-29,2025-04-12,2,102.10617065429688
22,2025-03-29,2025-04-19,3,102.39657592773438
22,2025-03-29,2025-04-26,4,94.44195556640625
23,2025-03-29,2025-04-05,1,29.812458038330078
23,2025-03-29,2025-04-12,2,8.496550559997559
23,2025-03-29,2025-04-19,3,17.66861343383789
23,2025-03-29,2025-04-26,4,16.050323486328125
24,2025-03-29,2025-04-05,1,106.03086853027344
24,2025-03-29,2025-04-12,2,62.07958221435547
24,2025-03-29,2025-04-19,3,84.05254364013672
24,2025-03-29,2025-04-26,4,80.17044830322266
25,2025-03-29,2025-04-05,1,179.18844604492188
25,2025-03-29,2025-04-12,2,138.6487579345703
25,2025-03-29,2025-04-19,3,135.36590576171875
25,2025-03-29,2025-04-26,4,142.14056396484375
26,2025-03-29,2025-04-05,1,370.9384460449219
26,2025-03-29,2025-04-12,2,308.6217041015625
26,2025-03-29,2025-04-19,3,299.53851318359375
26,2025-03-29,2025-04-26,4,346.0663757324219
27,2025-03-29,2025-04-05,1,67.7905502319336
27,2025-03-29,2025-04-12,2,52.29953384399414
27,2025-03-29,2025-04-19,3,73.45555114746094
27,2025-03-29,2025-04-26,4,70.8611831665039
28,2025-03-29,2025-04-05,1,39.04912185668945
28,2025-03-29,2025-04-12,2,20.401369094848633
28,2025-03-29,2025-04-19,3,47.259334564208984
28,2025-03-29,2025-04-26,4,31.98772621154785
29,2025-03-29,2025-04-05,1,163.1363525390625
29,2025-03-29,2025-04-12,2,131.42396545410156
29,2025-03-29,2025-04-19,3,141.0239715576172
29,2025-03-29,2025-04-26,4,147.98147583007812
30,2025-03-29,2025-04-05,1,20.11433982849121
30,2025-03-29,2025-04-12,2,17.16456413269043
30,2025-03-29,2025-04-19,3,19.82445526123047
30,2025-03-29,2025-04-26,4,18.351552963256836
31,2025-03-29,2025-04-05,1,24.630767822265625
31,2025-03-29,2025-04-12,2,18.465656280517578
31,2025-03-29,2025-04-19,3,31.329275131225586
31,2025-03-29,2025-04-26,4,21.35614585876465
32,2025-03-29,2025-04-05,1,61.77842330932617
32,2025-03-29,2025-04-12,2,45.37440872192383
32,2025-03-29,2025-04-19,3,56.40917205810547
32,2025-03-29,2025-04-26,4,42.94500732421875
33,2025-03-29,2025-04-05,1,20.323394775390625
33,2025-03-29,2025-04-12,2,13.036211013793945
33,2025-03-29,2025-04-19,3,13.347034454345703
33,2025-03-29,2025-04-26,4,11.736719131469727
34,2025-03-29,2025-04-05,1,251.10232543945312
34,2025-03-29,2025-04-12,2,189.1548614501953
34,2025-03-29,2025-04-19,3,225.42620849609375
34,2025-03-29,2025-04-26,4,214.32659912109375
35,2025-03-29,2025-04-05,1,57.94174575805664
35,2025-03-29,2025-04-12,2,43.64163589477539
35,2025-03-29,2025-04-19,3,57.31507873535156
35,2025-03-29,2025-04-26,4,43.600040435791016
36,2025-03-29,2025-04-05,1,471.68768310546875
36,2025-03-29,2025-04-12,2,396.2301940917969
36,2025-03-29,2025-04-19,3,492.5338134765625
36,2025-03-29,2025-04-26,4,449.9099426269531
37,2025-03-29,2025-04-05,1,230.40943908691406
37,2025-03-29,2025-04-12,2,202.25099182128906
37,2025-03-29,2025-04-19,3,258.674560546875
37,2025-03-29,2025-04-26,4,183.637451171875
38,2025-03-29,2025-04-05,1,13.176307678222656
38,2025-03-29,2025-04-12,2,6.979639530181885
38,2025-03-29,2025-04-19,3,19.700586318969727
38,2025-03-29,2025-04-26,4,13.590238571166992
39,2025-03-29,2025-04-05,1,330.91363525390625
39,2025-03-29,2025-04-12,2,305.42095947265625
39,2025-03-29,2025-04-19,3,380.1055603027344
39,2025-03-29,2025-04-26,4,353.3633117675781
40,2025-03-29,2025-04-05,1,61.2152214050293
40,2025-03-29,2025-04-12,2,42.41645431518555
40,2025-03-29,2025-04-19,3,58.36412048339844
40,2025-03-29,2025-04-26,4,54.47171401977539
41,2025-03-29,2025-04-05,1,68.84966278076172
41,2025-03-29,2025-04-12,2,53.82493209838867
41,2025-03-29,2025-04-19,3,68.79109191894531
41,2025-03-29,2025-04-26,4,48.904457092285156
42,2025-03-29,2025-04-05,1,709.9913940429688
42,2025-03-29,2025-04-12,2,496.499267578125
42,2025-03-29,2025-04-19,3,459.1859130859375
42,2025-03-29,2025-04-26,4,419.4697265625
44,2025-03-29,2025-04-05,1,22.08011817932129
44,2025-03-29,2025-04-12,2,12.67204475402832
44,2025-03-29,2025-04-19,3,16.645265579223633
44,2025-03-29,2025-04-26,4,11.009937286376953
45,2025-03-29,2025-04-05,1,99.68636322021484
45,2025-03-29,2025-04-12,2,68.62334442138672
45,2025-03-29,2025-04-19,3,88.43164825439453
45,2025-03-29,2025-04-26,4,99.35121154785156
46,2025-03-29,2025-04-05,1,4.771055221557617
46,2025-03-29,2025-04-12,2,1.7926998138427734
46,2025-03-29,2025-04-19,3,9.735492706298828
46,2025-03-29,2025-04-26,4,9.419916152954102
47,2025-03-29,2025-04-05,1,178.18072509765625
47,2025-03-29,2025-04-12,2,118.51554870605469
47,2025-03-29,2025-04-19,3,134.6702880859375
47,2025-03-29,2025-04-26,4,121.70126342773438
48,2025-03-29,2025-04-05,1,430.89508056640625
48,2025-03-29,2025-04-12,2,356.1090087890625
48,2025-03-29,2025-04-19,3,472.6648254394531
48,2025-03-29,2025-04-26,4,383.6932373046875
49,2025-03-29,2025-04-05,1,43.43278121948242
49,2025-03-29,2025-04-12,2,35.4320182800293
49,2025-03-29,2025-04-19,3,36.706729888916016
49,2025-03-29,2025-04-26,4,34.638832092285156
50,2025-03-29,2025-04-05,1,14.858198165893555
50,2025-03-29,2025-04-12,2,4.234586238861084
50,2025-03-29,2025-04-19,3,11.810388565063477
50,2025-03-29,2025-04-26,4,8.51877212524414
51,2025-03-29,2025-04-05,1,171.3565673828125
51,2025-03-29,2025-04-12,2,112.3918228149414
51,2025-03-29,2025-04-19,3,124.11896514892578
51,2025-03-29,2025-04-26,4,120.97113800048828
53,2025-03-29,2025-04-05,1,90.65026092529297
53,2025-03-29,2025-04-12,2,63.49220275878906
53,2025-03-29,2025-04-19,3,88.16411590576172
53,2025-03-29,2025-04-26,4,87.90054321289062
54,2025-03-29,2025-04-05,1,108.49275207519531
54,2025-03-29,2025-04-12,2,71.0120620727539
54,2025-03-29,2025-04-19,3,91.58999633789062
54,2025-03-29,2025-04-26,4,78.07535552978516
55,2025-03-29,2025-04-05,1,89.94174194335938
55,2025-03-29,2025-04-12,2,72.4927749633789
55,2025-03-29,2025-04-19,3,83.21239471435547
55,2025-03-29,2025-04-26,4,115.04824829101562
56,2025-03-29,2025-04-05,1,15.098577499389648
56,2025-03-29,2025-04-12,2,4.303094387054443
56,2025-03-29,2025-04-19,3,10.888601303100586
56,2025-03-29,2025-04-26,4,5.013484477996826
72,2025-03-29,2025-04-05,1,166.3719940185547
72,2025-03-29,2025-04-12,2,110.8617935180664
72,2025-03-29,2025-04-19,3,116.72688293457031
72,2025-03-29,2025-04-26,4,94.94286346435547
US,2025-03-29,2025-04-05,1,2917.2
US,2025-03-29,2025-04-12,2,831.4019999999999
US,2025-03-29,2025-04-19,3,619.5064086914062
US,2025-03-29,2025-04-26,4,484.0669860839844
01,2025-04-05,2025-04-12,1,57.05177307128906
01,2025-04-05,2025-04-19,2,41.81305694580078
01,2025-04-05,2025-04-26,3,57.625770568847656
01,2025-04-05,2025-05-03,4,58.80514907836914
02,2025-04-05,2025-04-12,1,12.8678617477417
02,2025-04-05,2025-04-19,2,3.6673405170440674
02,2025-04-05,2025-04-26,3,8.814085006713867
02,2025-04-05,2025-05-03,4,2.247591733932495
04,2025-04-05,2025-04-12,1,87.91668701171875
04,2025-04-05,2025-04-19,2,66.01607513427734
04,2025-04-05,2025-04-26,3,76.2607192993164
04,2025-04-05,2025-05-03,4,67.97581481933594
05,2025-04-05,2025-04-12,1,41.9101676940918
05,2025-04-05,2025-04-19,2,44.26145553588867
05,2025-04-05,2025-04-26,3,54.222808837890625
05,2025-04-05,2025-05-03,4,37.842098236083984
06,2025-04-05,2025-04-12,1,305.2427978515625
06,2025-04-05,2025-04-19,2,219.8664093017578
06,2025-04-05,2025-04-26,3,311.9822082519531
06,2025-04-05,2025-05-03,4,225.98927307128906
08,2025-04-05,2025-04-12,1,53.97235870361328
08,2025-04-05,2025-04-19,2,50.58567810058594
08,2025-04-05,2025-04-26,3,59.821075439453125
08,2025-04-05,2025-05-03,4,48.00492477416992
09,2025-04-05,2025-04-12,1,37.565887451171875
09,2025-04-05,2025-04-19,2,30.549962997436523
09,2025-04-05,2025-04-26,3,35.436256408691406
09,2025-04-05,2025-05-03,4,33.37110137939453
10,2025-04-05,2025-04-12,1,5.340216636657715
10,2025-04-05,2025-04-19,2,3.602651834487915
10,2025-04-05,2025-04-26,3,7.757657051086426
10,2025-04-05,2025-05-03,4,1.97820246219635
11,2025-04-05,2025-04-12,1,11.570924758911133
11,2025-04-05,2025-04-19,2,3.2977135181427
11,2025-04-05,2025-04-26,3,4.939416408538818
11,2025-04-05,2025-05-03,4,1.2595511674880981
12,2025-04-05,2025-04-12,1,468.20587158203125
12,2025-04-05,2025-04-19,2,412.8773498535156
12,2025-04-05,2025-04-26,3,488.9483337402344
12,2025-04-05,2025-05-03,4,338.25384521484375
13,2025-04-05,2025-04-12,1,102.9781723022461
13,2025-04-05,2025-04-19,2,73.19927978515625
13,2025-04-05,2025-04-26,3,88.09297943115234
13,2025-04-05,2025-05-03,4,92.46764373779297
15,2025-04-05,2025-04-12,1,21.067853927612305
15,2025-04-05,2025-04-19,2,15.521639823913574
15,2025-04-05,2025-04-26,3,16.466732025146484
15,2025-04-05,2025-05-03,4,7.363621234893799
16,2025-04-05,2025-04-12,1,23.104520797729492
16,2025-04-05,2025-04-19,2,12.016937255859375
16,2025-04-05,2025-04-26,3,22.480287551879883
16,2025-04-05,2025-05-03,4,14.912646293640137
17,2025-04-05,2025-04-12,1,252.52023315429688
17,2025-04-05,2025-04-19,2,170.3291778564453
17,2025-04-05,2025-04-26,3,210.08480834960938
17,2025-04-05,2025-05-03,4,149.8905792236328
18,2025-04-05,2025-04-12,1,134.548828125
18,2025-04-05,2025-04-19,2,92.33977508544922
18,2025-04-05,2025-04-26,3,84.16080474853516
18,2025-04-05,2025-05-03,4,105.65768432617188
19,2025-04-05,2025-04-12,1,25.31110382080078
19,2025-04-05,2025-04-19,2,18.484516143798828
19,2025-04-05,2025-04-26,3,28.585416793823242
19,2025-04-05,2025-05-03,4,25.607622146606445
20,2025-04-05,2025-04-12,1,26.517181396484375
20,2025-04-05,2025-04-19,2,12.143229484558105
20,2025-04-05,2025-04-26,3,27.224567413330078
20,2025-04-05,2025-05-03,4,17.98732566833496
21,2025-04-05,2025-04-12,1,111.70989227294922
21,2025-04-05,2025-04-19,2,84.2989273071289
21,2025-04-05,2025-04-26,3,84.00344848632812
21,2025-04-05,2025-05-03,4,78.99575805664062
22,2025-04-05,2025-04-12,1,78.30369567871094
22,2025-04-05,2025-04-19,2,52.785152435302734
22,2025-04-05,2025-04-26,3,73.23719024658203
22,2025-04-05,2025-05-03,4,68.30097961425781
23,2025-04-05,2025-04-12,1,21.820323944091797
23,2025-04-05,2025-04-19,2,17.197423934936523
23,2025-04-05,2025-04-26,3,14.519065856933594
23,2025-04-05,2025-05-03,4,12.55267333984375
24,2025-04-05,2025-04-12,1,92.73018646240234
24,2025-04-05,2025-04-19,2,64.62495422363281
24,2025-04-05,2025-04-26,3,83.15263366699219
24,2025-04-05,2025-05-03,4,91.31501770019531
25,2025-04-05,2025-04-12,1,117.91358184814453
25,2025-04-05,2025-04-19,2,95.36093139648438
25,2025-04-05,2025-04-26,3,113.66924285888672
25,2025-04-05,2025-05-03,4,116.41132354736328
26,2025-04-05,2025-04-12,1,253.55303955078125
26,2025-04-05,2025-04-19,2,187.91354370117188
26,2025-04-05,2025-04-26,3,220.2853240966797
26,2025-04-05,2025-05-03,4,223.45228576660156
27,2025-04-05,2025-04-12,1,40.79336166381836
27,2025-04-05,2025-04-19,2,25.762372970581055
27,2025-04-05,2025-04-26,3,52.13649368286133
27,2025-04-05,2025-05-03,4,42.25701141357422
28,2025-04-05,2025-04-12,1,22.52208137512207
28,2025-04-05,2025-04-19,2,20.980924606323242
28,2025-04-05,2025-04-26,3,32.60948181152344
28,2025-04-05,2025-05-03,4,28.806520462036133
29,2025-04-05,2025-04-12,1,91.29822540283203
29,2025-04-05,2025-04-19,2,71.96038055419922
29,2025-04-05,2025-04-26,3,75.47142791748047
29,2025-04-05,2025-05-03,4,99.56483459472656
30,2025-04-05,2025-04-12,1,12.707442283630371
30,2025-04-05,2025-04-19,2,10.36954402923584
30,2025-04-05,2025-04-26,3,5.516501426696777
30,2025-04-05,2025-05-03,4,2.0077438354492188
31,2025-04-05,2025-04-12,1,9.818876266479492
31,2025-04-05,2025-04-19,2,11.112525939941406
31,2025-04-05,2025-04-26,3,24.996440887451172
31,2025-04-05,2025-05-03,4,6.374092102050781
32,2025-04-05,2025-04-12,1,30.949466705322266
32,2025-04-05,2025-04-19,2,26.494552612304688
32,2025-04-05,2025-04-26,3,31.466482162475586
32,2025-04-05,2025-05-03,4,20.274274826049805
33,2025-04-05,2025-04-12,1,9.662798881530762
33,2025-04-05,2025-04-19,2,5.312902927398682
33,2025-04-05,2025-04-26,3,8.986411094665527
33,2025-04-05,2025-05-03,4,2.291534900665283
34,2025-04-05,2025-04-12,1,172.05715942382812
34,2025-04-05,2025-04-19,2,106.25529479980469
34,2025-04-05,2025-04-26,3,135.45838928222656
34,2025-04-05,2025-05-03,4,111.40969848632812
35,2025-04-05,2025-04-12,1,34.84294509887695
35,2025-04-05,2025-04-19,2,25.971418380737305
35,2025-04-05,2025-04-26,3,36.161373138427734
35,2025-04-05,2025-05-03,4,26.784841537475586
36,2025-04-05,2025-04-12,1,400.1031799316406
36,2025-04-05,2025-04-19,2,328.02838134765625
36,2025-04-05,2025-04-26,3,339.81365966796875
36,2025-04-05,2025-05-03,4,277.0240173339844
37,2025-04-05,2025-04-12,1,134.2784881591797
37,2025-04-05,2025-04-19,2,101.11100006103516
37,2025-04-05,2025-04-26,3,97.14740753173828
37,2025-04-05,2025-05-03,4,101.07752227783203
38,2025-04-05,2025-04-12,1,8.600594520568848
38,2025-04-05,2025-04-19,2,3.668508291244507
38,2025-04-05,2025-04-26,3,13.695626258850098
38,2025-04-05,2025-05-03,4,3.492384672164917
39,2025-04-05,2025-04-12,1,241.7733917236328
39,2025-04-05,2025-04-19,2,190.80862426757812
39,2025-04-05,2025-04-26,3,215.82241821289062
39,2025-04-05,2025-05-03,4,192.5332794189453
40,2025-04-05,2025-04-12,1,31.010713577270508
40,2025-04-05,2025-04-19,2,27.54036521911621
40,2025-04-05,2025-04-26,3,32.92756652832031
40,2025-04-05,2025-05-03,4,23.486112594604492
41,2025-04-05,2025-04-12,1,57.72169876098633
41,2025-04-05,2025-04-19,2,47.63126754760742
41,2025-04-05,2025-04-26,3,55.00276565551758
41,2025-04-05,2025-05-03,4,42.15093994140625
42,2025-04-05,2025-04-12,1,512.8193359375
42,2025-04-05,2025-04-19,2,379.176513671875
42,2025-04-05,2025-04-26,3,426.92388916015625
42,2025-04-05,2025-05-03,4,404.33026123046875
44,2025-04-05,2025-04-12,1,14.570837020874023
44,2025-04-05,2025-04-19,2,6.2778472900390625
44,2025-04-05,2025-04-26,3,12.639601707458496
44,2025-04-05,2025-05-03,4,3.2230982780456543
45,2025-04-05,2025-04-12,1,58.334529876708984
45,2025-04-05,2025-04-19,2,43.33736038208008
45,2025-04-05,2025-04-26,3,66.14349365234375
45,2025-04-05,2025-05-03,4,50.27779769897461
46,2025-04-05,2025-04-12,1,2.1
46,2025-04-05,2025-04-19,2,5.320991516113281
46,2025-04-05,2025-04-26,3,7.587167739868164
46,2025-04-05,2025-05-03,4,1.9347277879714966
47,2025-04-05,2025-04-12,1,113.423095703125
47,2025-04-05,2025-04-19,2,73.287109375
47,2025-04-05,2025-04-26,3,91.42221069335938
47,2025-04-05,2025-05-03,4,99.72564697265625
48,2025-04-05,2025-04-12,1,297.6655578613281
48,2025-04-05,2025-04-19,2,210.19625854492188
48,2025-04-05,2025-04-26,3,259.3321533203125
48,2025-04-05,2025-05-03,4,256.3490905761719
49,2025-04-05,2025-04-12,1,33.95730209350586
49,2025-04-05,2025-04-19,2,32.38405990600586
49,2025-04-05,2025-04-26,3,28.802505493164062
49,2025-04-05,2025-05-03,4,25.35855484008789
50,2025-04-05,2025-04-12,1,11.068241119384766
50,2025-04-05,2025-04-19,2,6.559750556945801
50,2025-04-05,2025-04-26,3,11.740416526794434
50,2025-04-05,2025-05-03,4,3.735574960708618
51,2025-04-05,2025-04-12,1,132.555419921875
51,2025-04-05,2025-04-19,2,80.58692169189453
51,2025-04-05,2025-04-26,3,88.7521743774414
51,2025-04-05,2025-05-03,4,115.2645492553711
53,2025-04-05,2025-04-12,1,68.80387115478516
53,2025-04-05,2025-04-19,2,53.079559326171875
53,2025-04-05,2025-04-26,3,68.13055419921875
53,2025-04-05,2025-05-03,4,60.909706115722656
54,2025-04-05,2025-04-12,1,30.599999999999998
54,2025-04-05,2025-04-19,2,34.078365325927734
54,2025-04-05,2025-04-26,3,51.61083984375
54,2025-04-05,2025-05-03,4,36.41255187988281
55,2025-04-05,2025-04-12,1,61.12930679321289
55,2025-04-05,2025-04-19,2,57.936256408691406
55,2025-04-05,2025-04-26,3,69.28971862792969
55,2025-04-05,2025-05-03,4,70.53324127197266
56,2025-04-05,2025-04-12,1,6.8815083503723145
56,2025-04-05,2025-04-19,2,3.2699780464172363
56,2025-04-05,2025-04-26,3,7.37576961517334
56,2025-04-05,2025-05-03,4,1.8808212280273438
72,2025-04-05,2025-04-12,1,132.12525939941406
72,2025-04-05,2025-04-19,2,91.20257568359375
72,2025-04-05,2025-04-26,3,106.5079116821289
72,2025-04-05,2025-05-03,4,79.15050506591797
US,2025-04-05,2025-04-12,1,2047.1999999999998
US,2025-04-05,2025-04-19,2,639.17236328125
US,2025-04-05,2025-04-26,3,537.5881958007812
US,2025-04-05,2025-05-03,4,399.90167236328125
01,2025-04-12,2025-04-19,1,30.575273513793945
01,2025-04-12,2025-04-26,2,27.755008697509766
01,2025-04-12,2025-05-03,3,28.778945922851562
01,2025-04-12,2025-05-10,4,26.279617309570312
02,2025-04-12,2025-04-19,1,8.478492736816406
02,2025-04-12,2025-04-26,2,8.251014709472656
02,2025-04-12,2025-05-03,3,6.2361273765563965
02,2025-04-12,2025-05-10,4,1.5902124643325806
04,2025-04-12,2025-04-19,1,57.62566375732422
04,2025-04-12,2025-04-26,2,46.19160079956055
04,2025-04-12,2025-05-03,3,54.0770149230957
04,2025-04-12,2025-05-10,4,49.740116119384766
05,2025-04-12,2025-04-19,1,30.06130599975586
